"Date","Price","Open","High","Low","Vol.","Change %"
"2015-03-24","6.2051","6.2147","6.2147","6.1986","","-0.14%"
"2015-03-23","6.2140","6.2052","6.2185","6.1975","","0.14%"
"2015-03-20","6.2052","6.1968","6.2233","6.1800","","0.15%"
"2015-03-19","6.1960","6.2293","6.2293","6.1864","","-0.54%"
"2015-03-18","6.2294","6.2465","6.2497","6.2282","","-0.32%"
"2015-03-17","6.2495","6.2600","6.2600","6.2485","","-0.21%"
"2015-03-16","6.2625","6.2595","6.2630","6.2595","","0.05%"
"2015-03-13","6.2595","6.2597","6.2604","6.2573","","-0.05%"
"2015-03-12","6.2624","6.2638","6.2646","6.2612","","0.00%"
"2015-03-11","6.2623","6.2630","6.2642","6.2611","","0.00%"
"2015-03-10","6.2620","6.2650","6.2651","6.2605","","-0.03%"
"2015-03-09","6.2640","6.2650","6.2689","6.2633","","0.02%"
"2015-03-06","6.2625","6.2645","6.2655","6.2622","","-0.06%"
"2015-03-05","6.2660","6.2717","6.2723","6.2652","","-0.07%"
"2015-03-04","6.2706","6.2720","6.2726","6.2700","","-0.06%"
"2015-03-03","6.2744","6.2753","6.2763","6.2730","","0.03%"
"2015-03-02","6.2725","6.2733","6.2742","6.2719","","0.05%"
"2015-02-27","6.2696","6.2588","6.2698","6.2588","","0.17%"
"2015-02-26","6.2589","6.2598","6.2604","6.2578","","-0.01%"
"2015-02-25","6.2593","6.2568","6.2602","6.2562","","0.07%"
"2015-02-24","6.2551","6.2551","6.2551","6.2551","","0.00%"
"2015-02-23","6.2551","6.2551","6.2551","6.2551","","0.00%"
"2015-02-20","6.2551","6.2551","6.2551","6.2551","","0.00%"
"2015-02-19","6.2551","6.2551","6.2551","6.2551","","0.00%"
"2015-02-18","6.2551","6.2551","6.2551","6.2551","","0.00%"
"2015-02-17","6.2551","6.2545","6.2554","6.2523","","0.11%"
"2015-02-16","6.2485","6.2438","6.2493","6.2424","","0.13%"
"2015-02-13","6.2403","6.2454","6.2454","6.2371","","-0.07%"
"2015-02-12","6.2445","6.2428","6.2476","6.2428","","0.03%"
"2015-02-11","6.2427","6.2420","6.2456","6.2407","","0.03%"
"2015-02-10","6.2410","6.2467","6.2473","6.2401","","-0.10%"
"2015-02-09","6.2470","6.2446","6.2504","6.2444","","0.05%"
"2015-02-06","6.2440","6.2526","6.2526","6.2365","","-0.13%"
"2015-02-05","6.2521","6.2555","6.2555","6.2501","","0.07%"
"2015-02-04","6.2477","6.2458","6.2505","6.2446","","-0.16%"
"2015-02-03","6.2578","6.2558","6.2586","6.2525","","-0.03%"
"2015-02-02","6.2597","6.2498","6.2604","6.2498","","0.16%"
"2015-01-30","6.2500","6.2470","6.2516","6.2465","","0.05%"
"2015-01-29","6.2466","6.2475","6.2517","6.2453","","-0.02%"
"2015-01-28","6.2480","6.2380","6.2486","6.2375","","0.07%"
"2015-01-27","6.2435","6.2481","6.2532","6.2421","","-0.17%"
"2015-01-26","6.2540","6.2449","6.2558","6.2449","","0.41%"
"2015-01-23","6.2285","6.2180","6.2286","6.2162","","0.32%"
"2015-01-22","6.2088","6.2118","6.2118","6.2058","","-0.04%"
"2015-01-21","6.2115","6.2163","6.2197","6.2099","","-0.04%"
"2015-01-20","6.2140","6.2192","6.2192","6.2113","","-0.09%"
"2015-01-19","6.2195","6.2209","6.2240","6.2135","","0.20%"
"2015-01-16","6.2070","6.1951","6.2130","6.1925","","0.32%"
"2015-01-15","6.1875","6.1946","6.1969","6.1875","","-0.14%"
"2015-01-14","6.1959","6.1982","6.1982","6.1928","","-0.03%"
"2015-01-13","6.1975","6.2029","6.2050","6.1970","","-0.09%"
"2015-01-12","6.2032","6.2092","6.2092","6.1957","","-0.09%"
"2015-01-09","6.2088","6.2097","6.2118","6.2045","","-0.09%"
"2015-01-08","6.2146","6.2138","6.2203","6.2118","","0.03%"
"2015-01-07","6.2129","6.2112","6.2144","6.2063","","0.00%"
"2015-01-06","6.2130","6.2200","6.2204","6.2060","","-0.12%"
"2015-01-05","6.2206","6.2178","6.2240","6.2139","","0.23%"
"2015-01-02","6.2061","6.2061","6.2061","6.2061","","0.00%"
"2015-01-01","6.2061","6.2061","6.2061","6.2061","","0.00%"
"2014-12-31","6.2061","6.2025","6.2075","6.1908","","0.07%"
"2014-12-30","6.2020","6.2220","6.2346","6.1950","","-0.33%"
"2014-12-29","6.2225","6.2113","6.2289","6.2110","","0.15%"
"2014-12-26","6.2129","6.1990","6.2129","6.1990","","0.26%"
"2014-12-25","6.1970","6.2150","6.2165","6.1907","","-0.29%"
"2014-12-24","6.2153","6.2270","6.2318","6.2147","","-0.17%"
"2014-12-23","6.2258","6.2218","6.2279","6.2202","","0.07%"
"2014-12-22","6.2216","6.2197","6.2278","6.2151","","0.03%"
"2014-12-19","6.2199","6.2151","6.2306","6.2134","","0.09%"
"2014-12-18","6.2145","6.1971","6.2210","6.1971","","0.28%"
"2014-12-17","6.1970","6.1902","6.1985","6.1873","","0.12%"
"2014-12-16","6.1895","6.1910","6.1982","6.1887","","-0.02%"
"2014-12-15","6.1905","6.1880","6.1950","6.1830","","0.06%"
"2014-12-12","6.1869","6.1890","6.1995","6.1808","","-0.03%"
"2014-12-11","6.1886","6.1710","6.1905","6.1685","","0.19%"
"2014-12-10","6.1766","6.1868","6.1977","6.1668","","-0.18%"
"2014-12-09","6.1878","6.1742","6.2081","6.1719","","0.24%"
"2014-12-08","6.1730","6.1495","6.1730","6.1474","","0.37%"
"2014-12-05","6.1502","6.1507","6.1541","6.1497","","-0.07%"
"2014-12-04","6.1546","6.1510","6.1556","6.1487","","0.07%"
"2014-12-03","6.1502","6.1500","6.1528","6.1463","","0.01%"
"2014-12-02","6.1495","6.1467","6.1512","6.1462","","-0.04%"
"2014-12-01","6.1520","6.1434","6.1520","6.1434","","0.14%"
"2014-11-28","6.1432","6.1382","6.1489","6.1382","","0.07%"
"2014-11-27","6.1391","6.1386","6.1393","6.1337","","0.00%"
"2014-11-26","6.1391","6.1334","6.1399","6.1319","","0.04%"
"2014-11-25","6.1365","6.1421","6.1462","6.1365","","-0.08%"
"2014-11-24","6.1417","6.1292","6.1446","6.1290","","0.27%"
"2014-11-21","6.1249","6.1201","6.1258","6.1194","","0.02%"
"2014-11-20","6.1235","6.1200","6.1259","6.1200","","0.07%"
"2014-11-19","6.1195","6.1214","6.1220","6.1162","","-0.03%"
"2014-11-18","6.1213","6.1250","6.1250","6.1184","","-0.05%"
"2014-11-17","6.1243","6.1292","6.1301","6.1230","","-0.08%"
"2014-11-14","6.1295","6.1218","6.1315","6.1213","","0.08%"
"2014-11-13","6.1248","6.1266","6.1280","6.1237","","-0.02%"
"2014-11-12","6.1262","6.1223","6.1282","6.1223","","0.03%"
"2014-11-11","6.1245","6.1200","6.1255","6.1166","","0.08%"
"2014-11-10","6.1195","6.1180","6.1206","6.1132","","-0.05%"
"2014-11-07","6.1227","6.1119","6.1231","6.1119","","0.18%"
"2014-11-06","6.1120","6.1152","6.1164","6.1109","","-0.03%"
"2014-11-05","6.1140","6.1120","6.1149","6.1105","","-0.02%"
"2014-11-04","6.1152","6.1177","6.1189","6.1138","","-0.05%"
"2014-11-03","6.1183","6.1171","6.1191","6.1162","","0.09%"
"2014-10-31","6.1127","6.1152","6.1152","6.1075","","-0.03%"
"2014-10-30","6.1145","6.1158","6.1165","6.1130","","0.05%"
"2014-10-29","6.1112","6.1135","6.1135","6.1082","","-0.03%"
"2014-10-28","6.1133","6.1166","6.1166","6.1115","","-0.05%"
"2014-10-27","6.1165","6.1164","6.1172","6.1130","","-0.01%"
"2014-10-24","6.1170","6.1193","6.1223","6.1155","","-0.04%"
"2014-10-23","6.1195","6.1180","6.1210","6.1179","","0.02%"
"2014-10-22","6.1182","6.1218","6.1218","6.1165","","-0.05%"
"2014-10-21","6.1210","6.1229","6.1242","6.1190","","-0.04%"
"2014-10-20","6.1235","6.1237","6.1251","6.1217","","-0.01%"
"2014-10-17","6.1240","6.1232","6.1270","6.1228","","0.01%"
"2014-10-16","6.1233","6.1235","6.1251","6.1215","","-0.04%"
"2014-10-15","6.1259","6.1252","6.1290","6.1242","","0.01%"
"2014-10-14","6.1255","6.1250","6.1263","6.1224","","0.00%"
"2014-10-13","6.1255","6.1305","6.1315","6.1243","","-0.09%"
"2014-10-10","6.1311","6.1298","6.1347","6.1295","","0.01%"
"2014-10-09","6.1302","6.1321","6.1344","6.1290","","-0.14%"
"2014-10-08","6.1390","6.1390","6.1398","6.1333","","0.00%"
"2014-10-07","6.1390","6.1390","6.1390","6.1390","","0.00%"
"2014-10-06","6.1390","6.1390","6.1390","6.1390","","0.00%"
"2014-10-03","6.1390","6.1390","6.1390","6.1390","","0.01%"
"2014-10-02","6.1385","6.1385","6.1385","6.1385","","0.00%"
"2014-10-01","6.1385","6.1385","6.1385","6.1385","","0.00%"
"2014-09-30","6.1385","6.1496","6.1530","6.1385","","-0.19%"
"2014-09-29","6.1500","6.1260","6.1506","6.1260","","0.37%"
"2014-09-26","6.1271","6.1370","6.1372","6.1243","","-0.15%"
"2014-09-25","6.1360","6.1350","6.1401","6.1340","","-0.01%"
"2014-09-24","6.1366","6.1395","6.1395","6.1348","","-0.02%"
"2014-09-23","6.1378","6.1410","6.1436","6.1378","","-0.04%"
"2014-09-22","6.1405","6.1410","6.1417","6.1373","","-0.01%"
"2014-09-19","6.1410","6.1418","6.1418","6.1368","","0.01%"
"2014-09-18","6.1405","6.1401","6.1462","6.1401","","0.02%"
"2014-09-17","6.1390","6.1464","6.1464","6.1382","","-0.12%"
"2014-09-16","6.1461","6.1492","6.1534","6.1455","","0.07%"
"2014-09-15","6.1420","6.1390","6.1443","6.1378","","0.12%"
"2014-09-12","6.1347","6.1307","6.1364","6.1307","","0.08%"
"2014-09-11","6.1300","6.1316","6.1328","6.1288","","0.01%"
"2014-09-10","6.1294","6.1337","6.1337","6.1281","","-0.11%"
"2014-09-09","6.1364","6.1412","6.1412","6.1311","","-0.07%"
"2014-09-08","6.1405","6.1405","6.1405","6.1405","","0.00%"
"2014-09-05","6.1405","6.1436","6.1436","6.1370","","0.03%"
"2014-09-04","6.1386","6.1378","6.1395","6.1333","","-0.04%"
"2014-09-03","6.1410","6.1467","6.1484","6.1397","","-0.12%"
"2014-09-02","6.1482","6.1433","6.1486","6.1421","","0.10%"
"2014-09-01","6.1420","6.1442","6.1448","6.1382","","-0.02%"
"2014-08-29","6.1433","6.1425","6.1474","6.1424","","0.01%"
"2014-08-28","6.1428","6.1423","6.1443","6.1406","","-0.01%"
"2014-08-27","6.1433","6.1482","6.1496","6.1416","","-0.15%"
"2014-08-26","6.1525","6.1539","6.1562","6.1509","","-0.03%"
"2014-08-25","6.1544","6.1537","6.1555","6.1489","","0.05%"
"2014-08-22","6.1515","6.1585","6.1614","6.1514","","0.00%"
"2014-08-21","6.1515","6.1465","6.1552","6.1454","","0.19%"
"2014-08-20","6.1400","6.1431","6.1474","6.1398","","-0.02%"
"2014-08-19","6.1413","6.1432","6.1445","6.1360","","-0.03%"
"2014-08-18","6.1430","6.1475","6.1491","6.1420","","-0.07%"
"2014-08-15","6.1472","6.1493","6.1508","6.1442","","-0.09%"
"2014-08-14","6.1525","6.1543","6.1557","6.1504","","-0.02%"
"2014-08-13","6.1536","6.1588","6.1625","6.1534","","-0.07%"
"2014-08-12","6.1580","6.1533","6.1588","6.1530","","0.07%"
"2014-08-11","6.1534","6.1568","6.1568","6.1520","","-0.05%"
"2014-08-08","6.1562","6.1625","6.1625","6.1546","","-0.10%"
"2014-08-07","6.1621","6.1625","6.1630","6.1556","","-0.01%"
"2014-08-06","6.1630","6.1719","6.1723","6.1623","","-0.12%"
"2014-08-05","6.1707","6.1775","6.1782","6.1703","","-0.13%"
"2014-08-04","6.1785","6.1799","6.1827","6.1750","","-0.02%"
"2014-08-01","6.1798","6.1742","6.1806","6.1726","","0.09%"
"2014-07-31","6.1740","6.1715","6.1763","6.1699","","0.04%"
"2014-07-30","6.1715","6.1803","6.1825","6.1710","","-0.15%"
"2014-07-29","6.1805","6.1867","6.1867","6.1795","","-0.11%"
"2014-07-28","6.1875","6.1916","6.1916","6.1845","","-0.07%"
"2014-07-25","6.1917","6.1947","6.1974","6.1898","","-0.05%"
"2014-07-24","6.1947","6.1985","6.1985","6.1908","","-0.07%"
"2014-07-23","6.1988","6.2040","6.2040","6.1978","","-0.07%"
"2014-07-22","6.2030","6.2087","6.2087","6.2030","","-0.10%"
"2014-07-21","6.2093","6.2084","6.2097","6.2044","","0.02%"
"2014-07-18","6.2080","6.2045","6.2100","6.2010","","0.07%"
"2014-07-17","6.2038","6.2050","6.2053","6.2002","","0.00%"
"2014-07-16","6.2040","6.2074","6.2114","6.2030","","-0.06%"
"2014-07-15","6.2080","6.2064","6.2119","6.2058","","0.03%"
"2014-07-14","6.2060","6.2027","6.2081","6.2018","","0.04%"
"2014-07-11","6.2035","6.2024","6.2089","6.2014","","0.01%"
"2014-07-10","6.2028","6.1995","6.2028","6.1942","","0.05%"
"2014-07-09","6.1999","6.2025","6.2025","6.1940","","-0.03%"
"2014-07-08","6.2015","6.2020","6.2068","6.2012","","-0.04%"
"2014-07-07","6.2038","6.2035","6.2046","6.1973","","0.00%"
"2014-07-04","6.2041","6.2133","6.2140","6.2022","","-0.13%"
"2014-07-03","6.2120","6.2105","6.2163","6.2096","","0.02%"
"2014-07-02","6.2106","6.2006","6.2139","6.2006","","0.17%"
"2014-07-01","6.2000","6.2035","6.2074","6.1968","","-0.06%"
"2014-06-30","6.2038","6.2181","6.2181","6.1988","","-0.24%"
"2014-06-27","6.2185","6.2253","6.2254","6.2156","","-0.09%"
"2014-06-26","6.2240","6.2348","6.2348","6.2238","","-0.17%"
"2014-06-25","6.2344","6.2309","6.2372","6.2303","","0.05%"
"2014-06-24","6.2311","6.2269","6.2318","6.2234","","0.09%"
"2014-06-23","6.2255","6.2259","6.2286","6.2225","","0.02%"
"2014-06-20","6.2245","6.2292","6.2310","6.2227","","-0.07%"
"2014-06-19","6.2291","6.2314","6.2345","6.2225","","-0.04%"
"2014-06-18","6.2314","6.2268","6.2349","6.2261","","0.07%"
"2014-06-17","6.2268","6.2254","6.2363","6.2241","","0.00%"
"2014-06-16","6.2270","6.2125","6.2270","6.2103","","0.28%"
"2014-06-13","6.2095","6.2187","6.2187","6.2015","","-0.14%"
"2014-06-12","6.2185","6.2285","6.2303","6.2149","","-0.15%"
"2014-06-11","6.2281","6.2253","6.2321","6.2252","","0.06%"
"2014-06-10","6.2245","6.2405","6.2405","6.2222","","-0.25%"
"2014-06-09","6.2403","6.2385","6.2417","6.2371","","-0.16%"
"2014-06-06","6.2505","6.2455","6.2527","6.2446","","-0.10%"
"2014-06-05","6.2568","6.2520","6.2571","6.2506","","0.10%"
"2014-06-04","6.2504","6.2518","6.2575","6.2484","","-0.07%"
"2014-06-03","6.2546","6.2480","6.2551","6.2447","","0.11%"
"2014-06-02","6.2479","6.2479","6.2479","6.2479","","0.00%"
"2014-05-30","6.2479","6.2398","6.2488","6.2357","","0.16%"
"2014-05-29","6.2380","6.2557","6.2623","6.2380","","-0.26%"
"2014-05-28","6.2540","6.2582","6.2628","6.2533","","0.08%"
"2014-05-27","6.2491","6.2400","6.2499","6.2400","","0.16%"
"2014-05-26","6.2394","6.2365","6.2402","6.2346","","0.05%"
"2014-05-23","6.2365","6.2357","6.2393","6.2346","","0.02%"
"2014-05-22","6.2350","6.2340","6.2358","6.2317","","0.02%"
"2014-05-21","6.2338","6.2379","6.2394","6.2328","","-0.07%"
"2014-05-20","6.2381","6.2370","6.2398","6.2351","","0.01%"
"2014-05-19","6.2374","6.2335","6.2433","6.2326","","0.06%"
"2014-05-16","6.2334","6.2302","6.2361","6.2271","","0.04%"
"2014-05-15","6.2307","6.2282","6.2309","6.2248","","0.03%"
"2014-05-14","6.2289","6.2280","6.2332","6.2231","","0.00%"
"2014-05-13","6.2291","6.2363","6.2415","6.2291","","-0.14%"
"2014-05-12","6.2376","6.2275","6.2376","6.2275","","0.16%"
"2014-05-09","6.2276","6.2282","6.2336","6.2244","","-0.01%"
"2014-05-08","6.2280","6.2350","6.2386","6.2247","","-0.10%"
"2014-05-07","6.2344","6.2264","6.2368","6.2182","","0.14%"
"2014-05-06","6.2257","6.2445","6.2445","6.2250","","-0.32%"
"2014-05-05","6.2455","6.2523","6.2551","6.2416","","-0.22%"
"2014-05-02","6.2593","6.2593","6.2593","6.2593","","0.00%"
"2014-05-01","6.2593","6.2593","6.2593","6.2593","","0.00%"
"2014-04-30","6.2593","6.2583","6.2671","6.2532","","0.02%"
"2014-04-29","6.2580","6.2529","6.2580","6.2513","","0.08%"
"2014-04-28","6.2530","6.2501","6.2541","6.2465","","-0.01%"
"2014-04-25","6.2537","6.2517","6.2569","6.2500","","0.08%"
"2014-04-24","6.2489","6.2386","6.2509","6.2367","","0.18%"
"2014-04-23","6.2377","6.2368","6.2467","6.2348","","0.00%"
"2014-04-22","6.2376","6.2308","6.2384","6.2277","","0.16%"
"2014-04-21","6.2274","6.2240","6.2355","6.2223","","0.05%"
"2014-04-18","6.2242","6.2195","6.2246","6.2188","","0.08%"
"2014-04-17","6.2190","6.2218","6.2218","6.2165","","-0.04%"
"2014-04-16","6.2214","6.2226","6.2267","6.2207","","-0.01%"
"2014-04-15","6.2220","6.2193","6.2258","6.2165","","0.05%"
"2014-04-14","6.2191","6.2101","6.2194","6.2089","","0.13%"
"2014-04-11","6.2113","6.2096","6.2142","6.2068","","-0.02%"
"2014-04-10","6.2126","6.2003","6.2126","6.1981","","0.20%"
"2014-04-09","6.2005","6.1862","6.2007","6.1853","","0.06%"
"2014-04-08","6.1968","6.2120","6.2120","6.1945","","-0.25%"
"2014-04-07","6.2123","6.2123","6.2123","6.2123","","0.00%"
"2014-04-04","6.2123","6.2108","6.2181","6.2108","","0.03%"
"2014-04-03","6.2107","6.2081","6.2118","6.2035","","0.08%"
"2014-04-02","6.2057","6.2060","6.2081","6.1967","","-0.02%"
"2014-04-01","6.2069","6.2169","6.2169","6.1988","","-0.17%"
"2014-03-31","6.2172","6.2131","6.2283","6.2125","","0.08%"
"2014-03-28","6.2122","6.2128","6.2158","6.2050","","-0.01%"
"2014-03-27","6.2128","6.2149","6.2164","6.2052","","0.05%"
"2014-03-26","6.2094","6.2010","6.2166","6.2010","","0.12%"
"2014-03-25","6.2017","6.1835","6.2017","6.1777","","0.09%"
"2014-03-24","6.1959","6.2155","6.2222","6.1955","","-0.47%"
"2014-03-21","6.2250","6.2270","6.2308","6.2193","","-0.04%"
"2014-03-20","6.2275","6.2102","6.2324","6.2102","","0.52%"
"2014-03-19","6.1954","6.1930","6.2054","6.1913","","0.05%"
"2014-03-18","6.1921","6.1900","6.1921","6.1791","","0.22%"
"2014-03-17","6.1782","6.1500","6.1783","6.1500","","0.46%"
"2014-03-14","6.1502","6.1358","6.1520","6.1358","","0.23%"
"2014-03-13","6.1362","6.1380","6.1406","6.1357","","-0.14%"
"2014-03-12","6.1450","6.1393","6.1470","6.1393","","0.08%"
"2014-03-11","6.1402","6.1359","6.1415","6.1316","","0.03%"
"2014-03-10","6.1386","6.1494","6.1553","6.1372","","0.21%"
"2014-03-07","6.1260","6.1002","6.1273","6.0998","","0.12%"
"2014-03-06","6.1185","6.1194","6.1200","6.1100","","-0.16%"
"2014-03-05","6.1282","6.1433","6.1452","6.1199","","-0.25%"
"2014-03-04","6.1435","6.1466","6.1565","6.1422","","-0.05%"
"2014-03-03","6.1463","6.1444","6.1572","6.1440","","0.02%"
"2014-02-28","6.1450","6.1286","6.1721","6.1274","","0.27%"
"2014-02-27","6.1284","6.1258","6.1335","6.1216","","0.06%"
"2014-02-26","6.1248","6.1321","6.1336","6.1224","","0.00%"
"2014-02-25","6.1245","6.1220","6.1292","6.1082","","0.43%"
"2014-02-24","6.0984","6.0912","6.0984","6.0912","","0.11%"
"2014-02-21","6.0915","6.0918","6.0930","6.0870","","0.13%"
"2014-02-20","6.0835","6.0829","6.0846","6.0806","","0.12%"
"2014-02-19","6.0764","6.0672","6.0766","6.0664","","0.15%"
"2014-02-18","6.0673","6.0644","6.0676","6.0628","","0.05%"
"2014-02-17","6.0640","6.0664","6.0664","6.0605","","-0.05%"
"2014-02-14","6.0669","6.0618","6.0672","6.0604","","0.05%"
"2014-02-13","6.0636","6.0663","6.0666","6.0635","","0.02%"
"2014-02-12","6.0624","6.0600","6.0642","6.0600","","0.03%"
"2014-02-11","6.0606","6.0599","6.0623","6.0577","","0.02%"
"2014-02-10","6.0594","6.0602","6.0613","6.0590","","-0.07%"
"2014-02-07","6.0634","6.0627","6.0646","6.0606","","0.04%"
"2014-02-06","6.0610","6.0610","6.0610","6.0610","","0.00%"
"2014-02-05","6.0610","6.0610","6.0610","6.0610","","0.00%"
"2014-02-04","6.0610","6.0610","6.0610","6.0610","","0.00%"
"2014-02-03","6.0610","6.0610","6.0610","6.0610","","0.00%"
"2014-01-31","6.0610","6.0610","6.0610","6.0610","","0.00%"
"2014-01-30","6.0610","6.0550","6.0610","6.0542","","0.09%"
"2014-01-29","6.0556","6.0514","6.0562","6.0506","","0.08%"
"2014-01-28","6.0509","6.0482","6.0516","6.0482","","0.05%"
"2014-01-27","6.0480","6.0467","6.0492","6.0457","","-0.01%"
"2014-01-24","6.0488","6.0497","6.0502","6.0455","","-0.05%"
"2014-01-23","6.0518","6.0533","6.0536","6.0508","","0.01%"
"2014-01-22","6.0513","6.0521","6.0526","6.0493","","0.01%"
"2014-01-21","6.0505","6.0518","6.0524","6.0487","","-0.04%"
"2014-01-20","6.0527","6.0521","6.0540","6.0498","","0.04%"
"2014-01-17","6.0503","6.0551","6.0551","6.0486","","-0.09%"
"2014-01-16","6.0557","6.0512","6.0563","6.0503","","0.16%"
"2014-01-15","6.0460","6.0408","6.0474","6.0408","","0.08%"
"2014-01-14","6.0412","6.0434","6.0438","6.0405","","-0.03%"
"2014-01-13","6.0433","6.0456","6.0472","6.0416","","-0.15%"
"2014-01-10","6.0521","6.0554","6.0554","6.0505","","-0.05%"
"2014-01-09","6.0550","6.0522","6.0564","6.0522","","0.06%"
"2014-01-08","6.0512","6.0518","6.0522","6.0502","","0.00%"
"2014-01-07","6.0512","6.0522","6.0535","6.0510","","-0.02%"
"2014-01-06","6.0526","6.0522","6.0554","6.0511","","0.02%"
"2014-01-03","6.0515","6.0524","6.0532","6.0512","","0.01%"
"2014-01-02","6.0507","6.0513","6.0526","6.0499","","-0.05%"
"2014-01-01","6.0540","6.0540","6.0540","6.0540","","0.00%"
"2013-12-31","6.0540","6.0619","6.0619","6.0498","","-0.13%"
"2013-12-30","6.0617","6.0686","6.0686","6.0602","","-0.11%"
"2013-12-27","6.0686","6.0693","6.0711","6.0675","","-0.10%"
"2013-12-26","6.0747","6.0718","6.0751","6.0713","","0.05%"
"2013-12-25","6.0715","6.0716","6.0718","6.0702","","0.00%"
"2013-12-24","6.0715","6.0710","6.0722","6.0701","","0.02%"
"2013-12-23","6.0702","6.0714","6.0719","6.0702","","-0.02%"
"2013-12-20","6.0714","6.0714","6.0724","6.0709","","0.00%"
"2013-12-19","6.0713","6.0716","6.0746","6.0702","","-0.01%"
"2013-12-18","6.0718","6.0714","6.0726","6.0709","","0.01%"
"2013-12-17","6.0711","6.0710","6.0720","6.0702","","-0.01%"
"2013-12-16","6.0715","6.0709","6.0731","6.0706","","0.00%"
"2013-12-13","6.0713","6.0712","6.0741","6.0703","","0.00%"
"2013-12-12","6.0715","6.0719","6.0778","6.0705","","0.00%"
"2013-12-11","6.0717","6.0714","6.0724","6.0704","","0.01%"
"2013-12-10","6.0710","6.0718","6.0729","6.0704","","-0.02%"
"2013-12-09","6.0723","6.0750","6.0750","6.0717","","-0.15%"
"2013-12-06","6.0817","6.0865","6.0871","6.0817","","-0.16%"
"2013-12-05","6.0913","6.0925","6.0928","6.0911","","0.00%"
"2013-12-04","6.0916","6.0925","6.0925","6.0906","","-0.01%"
"2013-12-03","6.0924","6.0935","6.0941","6.0921","","-0.01%"
"2013-12-02","6.0930","6.0926","6.0937","6.0915","","0.00%"
"2013-11-29","6.0932","6.0931","6.0955","6.0919","","0.01%"
"2013-11-28","6.0924","6.0927","6.0931","6.0922","","0.00%"
"2013-11-27","6.0924","6.0926","6.0930","6.0912","","0.00%"
"2013-11-26","6.0927","6.0926","6.0930","6.0913","","0.00%"
"2013-11-25","6.0926","6.0930","6.0938","6.0920","","-0.02%"
"2013-11-22","6.0937","6.0928","6.0938","6.0915","","0.01%"
"2013-11-21","6.0929","6.0923","6.0940","6.0915","","0.00%"
"2013-11-20","6.0928","6.0926","6.0935","6.0900","","0.00%"
"2013-11-19","6.0930","6.0923","6.0934","6.0910","","0.01%"
"2013-11-18","6.0921","6.0922","6.0929","6.0905","","0.00%"
"2013-11-15","6.0922","6.0930","6.0930","6.0902","","0.00%"
"2013-11-14","6.0922","6.0910","6.0929","6.0902","","-0.01%"
"2013-11-13","6.0929","6.0921","6.0929","6.0870","","0.01%"
"2013-11-12","6.0920","6.0915","6.0937","6.0902","","0.01%"
"2013-11-11","6.0914","6.0906","6.0922","6.0892","","0.01%"
"2013-11-08","6.0906","6.0908","6.0932","6.0872","","0.00%"
"2013-11-07","6.0908","6.0928","6.0963","6.0898","","-0.03%"
"2013-11-06","6.0927","6.0968","6.0976","6.0926","","-0.07%"
"2013-11-05","6.0968","6.0993","6.0993","6.0954","","-0.04%"
"2013-11-04","6.0990","6.1000","6.1032","6.0961","","-0.01%"
"2013-11-01","6.0995","6.0947","6.0998","6.0927","","0.08%"
"2013-10-31","6.0945","6.0937","6.0950","6.0911","","0.01%"
"2013-10-30","6.0938","6.0904","6.0949","6.0904","","0.06%"
"2013-10-29","6.0902","6.0855","6.0909","6.0848","","0.08%"
"2013-10-28","6.0855","6.0840","6.0860","6.0821","","0.02%"
"2013-10-25","6.0840","6.0815","6.0840","6.0801","","0.03%"
"2013-10-24","6.0820","6.0840","6.0844","6.0808","","-0.02%"
"2013-10-23","6.0835","6.0927","6.0927","6.0832","","-0.15%"
"2013-10-22","6.0927","6.0925","6.0955","6.0913","","0.00%"
"2013-10-21","6.0926","6.0970","6.0970","6.0912","","-0.07%"
"2013-10-18","6.0968","6.0979","6.0979","6.0912","","-0.02%"
"2013-10-17","6.0982","6.1007","6.1007","6.0944","","-0.03%"
"2013-10-16","6.0998","6.1028","6.1057","6.0959","","-0.05%"
"2013-10-15","6.1026","6.1074","6.1087","6.0998","","-0.09%"
"2013-10-14","6.1079","6.1199","6.1199","6.1068","","-0.21%"
"2013-10-11","6.1206","6.1158","6.1206","6.1107","","0.08%"
"2013-10-10","6.1158","6.1207","6.1209","6.1150","","-0.09%"
"2013-10-09","6.1211","6.1203","6.1211","6.1182","","0.00%"
"2013-10-08","6.1211","6.1217","6.1217","6.1179","","-0.01%"
"2013-10-07","6.1215","6.1215","6.1215","6.1215","","0.00%"
"2013-10-04","6.1215","6.1215","6.1215","6.1215","","0.00%"
"2013-10-03","6.1215","6.1215","6.1215","6.1215","","0.00%"
"2013-10-02","6.1215","6.1215","6.1215","6.1215","","0.00%"
"2013-10-01","6.1215","6.1215","6.1215","6.1215","","0.00%"
"2013-09-30","6.1215","6.1195","6.1228","6.1185","","0.03%"
"2013-09-27","6.1199","6.1220","6.1235","6.1199","","-0.02%"
"2013-09-26","6.1214","6.1200","6.1223","6.1200","","0.02%"
"2013-09-25","6.1200","6.1218","6.1229","6.1190","","-0.01%"
"2013-09-24","6.1209","6.1205","6.1210","6.1183","","0.00%"
"2013-09-23","6.1210","6.1213","6.1213","6.1176","","0.00%"
"2013-09-20","6.1212","6.1212","6.1212","6.1212","","0.00%"
"2013-09-19","6.1212","6.1212","6.1212","6.1212","","0.00%"
